pris_idx,vac_idx,energy,vac_type,formation_energy
1334,3,-1251.1554,O,9.001319550000062
1122,13,-1266.2779,O,9.00451954999994
849,6,-1291.1458,O,9.005119550000018
573,12,-742.22651,O,9.00513955000008
1069,5,-1909.3902,O,9.005619549999892
1255,1,-1460.7793,Sr,9.005902099999957
1069,9,-1909.3893,O,9.006519549999894
1082,5,-1266.6299,O,9.008219550000147
687,9,-1536.2869,S,9.010232187499923
274,11,-1828.1512,O,9.011719549999953
267,2,-971.28481,Se,9.012144218750109
185,3,-1406.6622,O,9.012819550000131
1315,11,-1809.4656,O,9.01301955000008
280,13,-1830.9743,O,9.01321955000003
275,12,-1830.9795,O,9.013919550000082
189,3,-1051.0801,O,9.014419550000184
340,13,-1563.1855,O,9.018519550000065
340,8,-1563.1851,O,9.018919550000192
1123,13,-1896.8163,O,9.019019550000166
670,9,-1568.6017,O,9.019019550000166
834,2,-622.96648,Mg,9.019515699999944
670,15,-1568.5988,O,9.02191955000012
192,1,-1107.6416,Ba,9.022045500000104
301,4,-1259.9398,O,9.02271954999992
78,4,-1280.9272,O,9.023119550000049
1122,15,-1266.259,O,9.023419549999971
939,6,-854.04999,O,9.024529550000125
1315,13,-1809.4539,O,9.0247195500001
303,3,-1261.7865,O,9.025019550000025
182,4,-720.63382,Te,9.025839666666684
1315,10,-1809.4515,O,9.02711955000018
1122,17,-1266.2552,O,9.027219549999929
1334,4,-1251.1292,O,9.02751955000008
971,2,-1893.8759,B,9.029486583333435
775,4,-1068.9035,O,9.031319550000262
102,3,-1244.1063,O,9.031819550000137
612,4,-1145.607,O,9.03211955000006
106,14,-1250.7863,O,9.032219550000036
612,5,-1145.6055,O,9.03361955000014
490,20,-800.22906,O,9.03435955000009
490,20,-800.22906,O,9.03435955000009
651,17,-838.79555,C,9.035917250000011
186,3,-1051.021,O,9.03641955000012
711,2,-719.08769,I,9.036684000000037
1211,2,-1230.5074,Fe,9.036774899999957
1317,6,-1201.1016,O,9.036819550000018
1010,22,-1552.0104,O,9.039019550000148
248,2,-765.29085,Mg,9.039645699999936
444,17,-1338.0114,O,9.040819549999924
574,18,-1501.4992,O,9.04291955000008
105,4,-1257.4611,O,9.045719550000058
574,13,-1501.496,O,9.046119549999958
1286,4,-1341.6319,O,9.04831954999986
191,3,-1051.0539,O,9.04831954999986
612,3,-1145.5907,O,9.048419550000062
754,2,-542.81667,I,9.048844000000033
324,4,-862.5757,Fe,9.05121489999999
572,6,-1405.1473,O,9.051319550000017
294,10,-607.21856,Te,9.055079666666645
756,2,-613.35323,I,9.056414000000018
105,3,-1257.4477,O,9.059119550000103
237,1,-874.8196,Ca,9.060358700000052
1226,4,-1351.3375,O,9.061219550000033
1069,8,-1909.3345,O,9.061319550000007
106,4,-1248.5679,Al,9.06315369999993
1123,15,-1896.7702,O,9.06511955000019
274,13,-1828.0948,O,9.068119549999892
920,7,-1120.532,O,9.071119550000049
950,4,-1207.8146,O,9.073119550000229
444,15,-1337.9789,O,9.073319549999953
1173,8,-1256.6053,O,9.07421955000018
274,12,-1828.0866,O,9.07631954999988
1122,14,-1266.2055,O,9.076919549999957
572,5,-1405.1204,O,9.078219550000084
1315,15,-1809.3995,O,9.079119550000089
1157,2,-708.59753,Ge,9.080300800000032
1122,10,-1266.2014,O,9.081019550000065
404,1,-941.62524,Ti,9.081201333333295
468,3,-1652.9437,V,9.082587200000034
1315,7,-1809.3942,O,9.08441955000012
920,10,-1120.5183,O,9.08481955000002
1010,7,-1548.1365,Si,9.08692649999989
255,4,-1348.5309,O,9.088719550000178
909,3,-929.14352,O,9.088809550000065
86,4,-1036.2602,O,9.09001955000008
76,3,-1068.3755,O,9.090919549999851
1225,5,-1368.6155,O,9.09391955000001
1121,19,-1268.2228,O,9.094019549999985
271,4,-889.56335,O,9.094429550000086
324,3,-862.53183,Fe,9.09508489999996
281,3,-1003.3147,O,9.096619550000014
379,16,-1120.0619,Cr,9.096704000000043
90,17,-535.7776,O,9.096739550000052
303,4,-1261.7145,O,9.097019549999914
90,20,-535.77684,O,9.097499550000066
181,2,-721.77958,Te,9.098239666666586
887,2,-1488.7056,Fe,9.100374899999906
1007,12,-1282.624,O,9.101019550000046
920,8,-1120.4984,O,9.104719550000029
903,2,-971.66754,Mg,9.104925699999969
189,4,-1050.989,O,9.105519550000054
543,2,-1067.53,Y,9.10618333333332
1123,17,-1896.7281,O,9.107219550000082
572,4,-1405.0909,O,9.107719550000184
776,3,-1068.9262,O,9.108219550000058
302,4,-1264.0338,O,9.108419550000235
652,6,-1503.5734,C,9.109877249999954
1002,23,-1556.0046,O,9.111119550000012
444,9,-1337.9409,O,9.111319549999962
839,3,-969.40616,O,9.112969550000004
305,3,-939.34239,O,9.11559955000007
1159,2,-609.79178,I,9.115634
569,7,-1038.003,O,9.117219550000073
277,3,-1190.3042,O,9.118319550000024
1122,18,-1266.1618,O,9.1206195499999
249,2,-932.56003,Mn,9.12165620689666
1225,4,-1368.5834,O,9.126019550000136
631,5,-1884.8747,O,9.127219550000063
16,8,-871.20039,Ge,9.127290799999969
1332,4,-1410.4407,O,9.127319550000038
282,14,-1733.4413,O,9.128119550000063
278,4,-1190.2966,O,9.129119550000269
1263,4,-1286.6597,Sr,9.12990209999998
1007,13,-1282.5945,O,9.130519550000145
691,4,-1200.0896,O,9.131219549999969
1315,8,-1809.3458,O,9.132819550000022
534,3,-956.96693,Fe,9.13283489999992
90,18,-535.74046,O,9.133879550000074
1226,3,-1351.2646,O,9.13411955000015
90,19,-535.73977,O,9.134569550000036
1263,5,-1286.6547,Sr,9.134902099999865
1332,3,-1410.4304,O,9.13761955000018
275,11,-1830.8538,O,9.139619549999908
280,12,-1830.8474,O,9.140119550000009
16,7,-871.18627,Ge,9.141410799999903
1263,1,-1286.6472,Sr,9.1424020999998
173,1,-1314.6771,Ba,9.1456455
1123,9,-1896.6891,O,9.146219550000067
238,2,-1040.48,Fe,9.147674899999856
1263,6,-1286.6417,Sr,9.14790210000001
574,17,-1501.3933,O,9.148819550000098
274,14,-1828.0131,O,9.149819550000077
1121,16,-1268.1664,O,9.150419549999924
1234,12,-853.52953,O,9.150699550000011
860,2,-401.96784,Se,9.15079421874998
1065,5,-1271.6587,O,9.150919550000026
885,1,-1122.7504,Mg,9.152195699999991
302,3,-1263.9885,O,9.153719550000233
1121,12,-1268.1623,O,9.154519550000032
461,5,-1304.7693,O,9.154719550000207
1276,2,-767.715,Mg,9.155545699999948
850,7,-1296.6118,O,9.156319550000262
1123,18,-1896.6788,O,9.156519550000212
149,2,-1255.2776,Mn,9.159976206896545
1097,3,-389.26409,Se,9.160374218750007
150,4,-1257.1957,Mn,9.160776206896571
908,1,-918.2529,Mg,9.162305700000047
272,3,-1190.3341,O,9.163019549999945
375,14,-549.77171,Cr,9.163184000000117
274,7,-1827.9993,O,9.16361955000002
1121,15,-1268.1521,O,9.164719549999973
274,8,-1827.9965,O,9.16641955
151,2,-1255.2284,Mn,9.166476206896505
127,1,-775.20228,Ba,9.16732550000006
545,3,-1070.3672,O,9.169119550000232
820,2,-737.82685,Fe,9.169554899999866
295,5,-728.02406,Te,9.17075966666664
573,11,-742.05914,O,9.172509550000086
1121,11,-1268.1437,O,9.17311954999991
1081,5,-1272.0241,O,9.173619550000012
1123,16,-1896.6614,O,9.173919550000164
1295,1,-772.50648,Sr,9.175782099999992
468,13,-1657.3817,O,9.179519550000125
106,29,-1250.6384,O,9.180119549999972
1051,2,-727.7404,I,9.182994000000008
1008,13,-1614.1355,O,9.183019549999926
723,1,-749.92585,In,9.1835606333334
274,9,-1827.9783,O,9.18461954999998
274,15,-1827.9776,O,9.185319550000033
1008,19,-1614.1329,O,9.185619549999956
1081,10,-1272.012,O,9.185719550000158
1156,2,-700.97223,Fe,9.186224899999957
376,16,-1124.6701,Cr,9.188803999999893
1329,7,-712.02533,Te,9.189759666666646
1121,20,-1268.1255,O,9.19131954999989
1008,21,-1614.1272,O,9.191319550000117
757,2,-601.5697,I,9.192323999999983
1065,4,-1271.6166,O,9.193019549999915
280,11,-1830.7936,O,9.193919550000146
1004,25,-1589.4931,O,9.19401955000012
275,15,-1830.7993,O,9.194119550000096
1234,11,-853.48531,O,9.194919550000009
1002,25,-1555.9194,O,9.196319549999998
1076,7,-1272.0791,O,9.196719550000124
88,4,-1145.7277,O,9.200019550000206
1056,2,-619.7908,Mg,9.201835699999949
574,11,-1501.3384,O,9.20371954999996
298,10,-607.16411,Te,9.205839666666634
1147,2,-601.76095,Ba,9.20663550000006
939,10,-853.86598,O,9.208539550000069
676,1,-1179.8849,Fe,9.210974899999885
1067,7,-1271.8892,O,9.21111954999992
1010,8,-1548.0123,Si,9.211126499999864
513,7,-1005.5959,O,9.211819549999973
1008,23,-1614.1058,O,9.212719549999974
1315,12,-1809.2645,O,9.214119550000078
65,5,-1684.9258,Fe,9.21547489999989
919,5,-1119.1294,O,9.217319549999957
1007,9,-1282.5067,O,9.21831955000016
172,1,-949.66679,Ba,9.21975550000002
1067,4,-1271.8805,O,9.219819550000013
134,2,-1489.1051,Ba,9.220645500000046
282,7,-1733.3467,O,9.222719549999963
1328,43,-1448.6888,Te,9.22387966666679
950,3,-1207.6611,O,9.226619550000123
354,2,-1608.0444,C,9.226977250000118
939,8,-853.8465,O,9.228019550000113
1004,22,-1589.4567,O,9.23041955000008
1076,4,-1272.0447,O,9.23111955000013
950,1,-1207.7448,Mg,9.23139570000012
651,16,-838.59933,C,9.23213725000005
1315,14,-1809.246,O,9.23261954999998
1341,3,-1126.2776,O,9.232619550000209
676,9,-1182.7326,O,9.232719549999956
1067,6,-1271.8664,O,9.233919549999882
293,14,-542.7331,Te,9.23533966666662
574,14,-1501.3057,O,9.236419550000164
1126,2,-1219.8705,C,9.236477250000007
1316,9,-900.03733,O,9.239169550000042
1004,17,-1589.4479,O,9.239219550000143
382,11,-1128.2322,Cr,9.239704000000074
282,13,-1733.3282,O,9.241219550000096
175,5,-898.65967,O,9.242249549999997
280,10,-1830.7435,O,9.244019550000075
347,3,-805.64533,Te,9.244309666666709
275,10,-1830.7488,O,9.244619549999925
299,31,-1098.9554,Te,9.244679666666798
753,8,-727.41835,I,9.245473999999945
1316,7,-900.03099,O,9.245509550000063
297,4,-1469.1086,Te,9.245779666666747
1269,1,-871.66965,Sr,9.246442099999967
279,11,-1825.8781,O,9.247919550000232
533,2,-954.23292,Fe,9.249294899999882
1310,1,-972.98453,Sr,9.249642100000074
274,10,-1827.9119,O,9.25101954999991
1079,5,-1272.2083,O,9.251519550000012
270,7,-1825.8004,O,9.251819549999936
557,4,-1070.8213,O,9.252619549999965
279,12,-1825.8728,O,9.25321955000004
270,5,-1825.7985,O,9.253719549999914
1079,7,-1272.2053,O,9.25451954999994
1008,24,-1614.0637,O,9.254819550000091
54,4,-1228.6705,O,9.25581955000007
1121,18,-1268.06,O,9.256819550000046
398,28,-1400.0703,O,9.257219549999943
142,2,-868.52844,Ge,9.258530799999903
279,9,-1825.8673,O,9.25871955000025
753,5,-727.40281,I,9.261013999999932
177,9,-899.84666,O,9.26156954999999
177,7,-899.8442,O,9.264029550000032
573,13,-741.96702,O,9.264629549999997
712,2,-718.18878,I,9.266164000000115
113,1,-908.19005,Ba,9.267895500000009
615,3,-1619.988,O,9.268519550000065
1234,8,-853.41085,O,9.269379550000052
375,7,-549.66345,Cr,9.271444000000088
106,1,-1248.3569,Al,9.274153699999944
255,3,-1348.345,O,9.274619550000123
1122,12,-1266.007,O,9.275419549999924
1067,5,-1271.8246,O,9.275719550000076
1325,47,-1448.6129,Te,9.275779666666722
378,9,-1123.2122,Cr,9.277904000000037
939,7,-853.79563,O,9.278889550000144
653,2,-998.6938,C,9.28007725000009
513,5,-1005.5275,O,9.28021954999997
1081,9,-1271.9175,O,9.280219550000083
398,25,-1400.047,O,9.280519550000008
12,2,-876.21626,Ge,9.280530799999951
920,6,-1120.3223,O,9.280819549999933
323,4,-861.91114,Fe,9.28165489999992
1315,9,-1809.1966,O,9.282019550000086
1234,14,-853.39801,O,9.282219550000036
1079,6,-1272.1751,O,9.28471955000009
106,20,-1250.5329,O,9.285619550000092
1150,3,-1030.0067,C,9.286877250000089
400,3,-1236.9173,O,9.28751955000007
706,1,-759.43478,Ga,9.28758700000003
518,6,-2122.9162,O,9.287819549999767
951,3,-1371.5063,O,9.289219550000098
1339,3,-1127.9559,O,9.290719550000176
737,2,-600.30609,Ba,9.290895500000032
71,2,-1637.1652,Ga,9.29370700000004
1287,6,-1341.099,O,9.293919550000057
501,2,-1082.7666,V,9.2942872000001
141,3,-468.81814,Ba,9.294705499999964
1287,4,-1341.0979,O,9.295019550000006
1081,7,-1271.9023,O,9.295419550000132
398,21,-1400.0308,O,9.296719550000034
574,16,-1501.2443,O,9.297819549999986
568,3,-1424.3757,O,9.29791954999996
919,7,-1119.0484,O,9.298319550000087
513,6,-1005.5081,O,9.299619549999989
1076,5,-1271.9754,O,9.300419550000017
597,3,-1597.4867,O,9.30271955000012
975,2,-1909.7687,C,9.302777249999965
277,1,-1189.792,Ca,9.304288700000145
106,21,-1250.5137,O,9.304819550000047
280,9,-1830.6822,O,9.30531955000015
1330,43,-1448.6638,Te,9.30607966666662
398,20,-1400.0212,O,9.306319550000126
275,9,-1830.6863,O,9.307119549999925
299,30,-1098.8913,Te,9.308779666666853
755,7,-727.59802,I,9.309263999999985
574,20,-1501.2323,O,9.309819550000157
945,11,-1161.2531,O,9.310219550000056
1328,47,-1448.6022,Te,9.310479666666652
102,1,-1241.6398,Al,9.310853700000052
106,28,-1250.5075,O,9.311019550000085
573,10,-741.92046,O,9.311189549999996
945,13,-1161.2514,O,9.311919549999857
1123,14,-1896.5232,O,9.312119550000034
1078,3,-1432.832,O,9.312319549999984
518,5,-2122.891,O,9.313019549999808
1079,4,-1272.1468,O,9.313019550000035
514,4,-1002.9353,O,9.314419550000023
375,1,-549.61941,Cr,9.315484000000083
280,15,-1830.6708,O,9.316719550000016
1338,3,-1004.9025,O,9.317019550000056
1251,2,-755.31562,Ca,9.318568700000128
372,2,-1456.3812,B,9.3185865833334
275,14,-1830.6738,O,9.31961954999997
750,2,-417.17046,Fe,9.319734900000014
398,30,-1400.007,O,9.320519549999972
76,2,-1067.0182,In,9.321340633333191
1048,2,-729.84626,Fe,9.321604899999896
398,27,-1400.0056,O,9.321919550000077
1122,9,-1265.9604,O,9.32201955000005
519,4,-2099.0012,O,9.322319549999976
605,2,-829.52654,Te,9.323889666666672
945,10,-1161.2389,O,9.324419549999902
850,6,-1296.4437,O,9.32441955000013
573,8,-741.90712,O,9.32452955000008
377,12,-1117.3063,Cr,9.324803999999858
286,1,-691.8144,Ca,9.3250187000001
1081,8,-1271.8718,O,9.325919550000208
558,6,-1071.8978,O,9.32701955000016
231,4,-1448.182,O,9.329019550000112
271,1,-889.00063,Ca,9.330918700000096
1121,10,-1267.9832,O,9.333619550000094
106,8,-1248.2957,Al,9.33535370000004
70,2,-1717.6987,Fe,9.336274900000037
275,13,-1830.6557,O,9.337719549999974
1065,3,-1271.4714,O,9.338219550000076
906,4,-965.54132,Sb,9.339747299999884
153,1,-1684.8851,Ba,9.340445499999989
280,14,-1830.6467,O,9.340819550000106
582,2,-887.05299,Fe,9.34223489999988
1081,6,-1271.8532,O,9.344519550000086
1263,2,-1286.4447,Sr,9.3449020999999
1121,13,-1267.9718,O,9.34501954999996
945,9,-1161.2176,O,9.345719550000013
398,22,-1399.9813,O,9.346219550000114
32,3,-867.69028,Sn,9.34676945000001
1121,14,-1267.9688,O,9.34801954999989
398,23,-1399.9792,O,9.348319550000042
948,1,-1002.5067,Mg,9.351795699999911
398,19,-1399.9754,O,9.352119549999998
1274,1,-766.0652,Sr,9.352932099999975
299,29,-1098.8467,Te,9.353379666666797
106,31,-1250.4643,O,9.354219549999923
299,23,-1098.8443,Te,9.355779666666876
176,8,-1200.3267,O,9.355919549999951
398,29,-1399.97,O,9.357519550000006
1050,2,-743.34682,Ge,9.357770800000026
106,30,-1250.4601,O,9.358419550000008
4,2,-1087.5746,B,9.35898658333349
1317,5,-1200.7789,O,9.35951954999996
651,13,-838.47179,C,9.359677250000004
1263,3,-1286.4289,Sr,9.3607020999998
296,14,-543.61759,Te,9.362779666666713
576,2,-1173.3867,C,9.36587725000004
278,1,-1189.7323,Ca,9.36718870000027
1122,16,-1265.9139,O,9.368519549999974
379,4,-1119.7886,Cr,9.37000399999988
106,24,-1250.4481,O,9.370419549999951
528,2,-1389.0275,Cr,9.372503999999935
1327,8,-718.01731,Te,9.37302966666664
287,1,-861.47257,Ca,9.373188700000014
334,2,-1274.9187,S,9.37413218749998
382,12,-1128.0974,Cr,9.374503999999888
347,4,-805.513,Te,9.37663966666662
238,3,-1040.2484,Fe,9.379274899999928
847,23,-1955.6447,O,9.380619549999892
377,2,-1117.2502,Cr,9.380903999999871
760,2,-623.05532,Mg,9.386175699999852
293,17,-542.57782,Te,9.39061966666668
140,1,-865.33521,Ba,9.391325500000107
1286,3,-1341.2876,O,9.392619549999836
398,26,-1399.9324,O,9.395119550000118
325,2,-720.08646,Ge,9.397140799999988
1225,3,-1368.3104,O,9.399019550000048
928,3,-1714.4136,O,9.401819550000027
1003,7,-1532.7042,Si,9.402526500000022
296,15,-543.57648,Te,9.403889666666714
919,1,-1119.0283,Mg,9.40689569999995
293,11,-542.55753,Te,9.410909666666612
299,24,-1098.789,Te,9.411079666666865
275,7,-1830.582,O,9.411419549999891
280,7,-1830.5758,O,9.411719550000043
1339,4,-1127.8342,O,9.412419550000095
222,2,-1326.9166,C,9.412877250000063
170,1,-983.97499,Ba,9.416005499999985
275,8,-1830.5766,O,9.4168195499999
222,1,-1334.0389,Ca,9.416888700000072
280,8,-1830.5688,O,9.418719550000104
651,10,-838.41128,C,9.420187250000026
272,1,-1189.7505,Ca,9.420388699999876
176,5,-1200.262,O,9.420619550000085
847,34,-1955.6039,O,9.421419549999882
376,13,-1124.4371,Cr,9.421803999999838
939,5,-853.6511,O,9.423419550000062
102,4,-1243.7111,O,9.427019550000068
1123,19,-1896.4069,O,9.428419550000172
651,12,-838.4015,C,9.429967250000004
240,1,-1041.2945,Ca,9.429988700000196
1243,1,-921.17741,Sr,9.434942099999944
1317,7,-1200.7021,O,9.436319550000007
1325,32,-1448.4507,Te,9.437979666666706
945,12,-1161.1244,O,9.438919550000035
513,8,-1005.3674,O,9.440319550000028
841,16,-1960.053,O,9.44111954999994
1330,39,-1448.5282,Te,9.441679666666689
1325,44,-1448.446,Te,9.44267966666689
841,10,-1960.0499,O,9.44421955000007
1326,23,-1448.3933,Te,9.445079666666745
1162,2,-613.2533,Mg,9.448295700000015
847,27,-1955.577,O,9.448319549999953
106,26,-1250.3701,O,9.448419549999926
1328,44,-1448.4638,Te,9.4488796666667
1122,20,-1265.8328,O,9.44961955000008
224,2,-1198.6222,C,9.450577249999924
841,20,-1960.0433,O,9.450819550000006
841,12,-1960.0428,O,9.451319550000107
568,4,-1424.2223,O,9.451319550000107
847,30,-1955.5739,O,9.451419549999857
841,15,-1960.0423,O,9.451819549999982
841,18,-1960.0415,O,9.452619550000009
375,4,-549.48171,Cr,9.453184000000078
586,2,-705.24938,Ge,9.45406079999998
196,1,-695.47573,Ba,9.45534550000002
198,3,-1137.3449,O,9.45631954999999
847,26,-1955.5667,O,9.458619549999868
572,1,-1399.8425,Y,9.458983333333435
945,8,-1161.1043,O,9.459019549999994
185,1,-1406.0076,Ba,9.459145500000204
740,2,-763.72779,C,9.45989725000004
1327,10,-717.92929,Te,9.461049666666554
558,7,-1071.7626,O,9.4622195500001
841,14,-1960.0316,O,9.462519550000025
841,9,-1960.0314,O,9.462719549999974
197,1,-1010.0824,Ba,9.463245500000085
847,32,-1955.5602,O,9.465119550000054
398,24,-1399.8612,O,9.46631954999998
826,2,-752.39545,Ge,9.467730800000028
197,3,-1010.2842,O,9.469719550000036
118,2,-885.62056,C,9.471427250000149
847,36,-1955.5533,O,9.472019549999914
847,22,-1955.5512,O,9.47411954999984
304,1,-1052.1902,Ca,9.474288699999988
1121,9,-1267.8425,O,9.474319550000018
125,1,-1196.8661,Ba,9.474345500000029
841,13,-1960.019,O,9.475119550000043
841,19,-1960.0187,O,9.47541954999997
847,31,-1955.5485,O,9.476819549999846
847,35,-1955.548,O,9.477319549999947
249,1,-937.15761,Ca,9.47828870000012
1327,11,-717.91196,Te,9.47837966666657
847,33,-1955.5457,O,9.479619550000052
257,1,-1002.21,Ca,9.480188699999983
468,1,-1652.5455,V,9.480787200000124
847,37,-1955.5442,O,9.481119549999905
841,11,-1960.0124,O,9.48171954999998
150,3,-1256.8728,Mn,9.483676206896462
841,17,-1960.0093,O,9.484819550000111
724,1,-954.46027,In,9.485210633333397
1344,4,-1345.4427,O,9.487019550000014
516,7,-1572.4282,O,9.48761955000009
127,2,-774.76362,Ca,9.488028700000086
847,17,-1955.5345,O,9.49081954999997
847,24,-1955.5345,O,9.49081954999997
455,3,-1477.7486,O,9.492019550000125
847,40,-1955.5331,O,9.492219549999843
162,1,-782.22185,Ba,9.492705500000056
1325,45,-1448.3955,Te,9.49317966666672
574,19,-1501.0465,O,9.495619550000129
847,29,-1955.5295,O,9.495819549999853
153,3,-1679.6571,Mn,9.496276206896482
1326,19,-1448.3408,Te,9.497579666666752
847,28,-1955.5273,O,9.49801954999998
850,4,-1296.2671,O,9.501019550000136
850,5,-1296.2668,O,9.501319550000062
516,4,-1572.4113,O,9.504519550000168
1325,46,-1448.3828,Te,9.505879666666717
1328,45,-1448.4068,Te,9.505879666666717
1325,48,-1448.3826,Te,9.506079666666892
847,39,-1955.516,O,9.509319549999873
516,6,-1572.4059,O,9.509919550000175
1330,30,-1448.4563,Te,9.5135796666666
1330,48,-1448.4561,Te,9.51377966666655
970,3,-1838.3295,B,9.51388658333326
847,20,-1955.5105,O,9.514819549999856
1328,48,-1448.3973,Te,9.515379666666604
972,2,-1909.4216,C,9.516777250000132
516,5,-1572.398,O,9.51781955000024
847,38,-1955.5054,O,9.51991954999994
106,25,-1250.2983,O,9.520219550000093
573,9,-741.7113,O,9.520349549999992
124,2,-882.03518,C,9.521717250000052
316,2,-1150.4189,C,9.522877250000192
1341,1,-1126.016,Sr,9.525002099999938
723,2,-747.84129,Fe,9.525554899999976
1328,40,-1448.3869,Te,9.525779666666722
336,2,-1274.8402,S,9.5266321874999
945,3,-1161.1251,Mg,9.526695699999893
1334,1,-1250.6591,Sr,9.528402099999994
1330,25,-1448.4414,Te,9.528479666666726
847,18,-1955.4964,O,9.528919549999957
1328,35,-1448.383,Te,9.529679666666652
1267,3,-933.47782,Sr,9.530542100000048
173,2,-1314.2917,Ba,9.531045500000118
1330,45,-1448.4387,Te,9.53117966666673
1330,46,-1448.4365,Te,9.533379666666631
1326,25,-1448.3047,Te,9.533679666666783
847,25,-1955.4898,O,9.53551954999989
1003,8,-1532.5648,Si,9.541926499999818
1325,25,-1448.3467,Te,9.541979666666748
631,6,-1884.4593,O,9.542619550000154
197,4,-1010.21,O,9.543919550000057
1267,4,-933.46391,Sr,9.544452099999944
1328,28,-1448.3681,Te,9.544579666666776
1330,28,-1448.4232,Te,9.546679666666703
639,2,-717.25748,Sb,9.546987299999955
1330,35,-1448.4224,Te,9.547479666666732
822,3,-896.34213,Fe,9.5487349
124,1,-889.25201,Ba,9.549155499999983
294,7,-606.72311,Te,9.550529666666648
106,16,-1250.267,O,9.551519549999966
1326,17,-1448.2822,Te,9.556179666666594
335,4,-844.25527,S,9.556712187500011
335,3,-844.25382,S,9.558162187499988
1326,14,-1448.2785,Te,9.559879666666802
928,4,-1714.2552,O,9.560219550000056
1328,25,-1448.3511,Te,9.561579666666605
88,1,-1143.1775,Al,9.56275370000003
150,1,-1261.8649,Ba,9.563745500000095
1173,6,-1256.1114,O,9.56811955000012
308,3,-1200.9348,V,9.56928720000019
1012,2,-1276.1774,Sn,9.569759449999992
106,17,-1250.2483,O,9.570219550000049
1338,4,-1004.6488,O,9.570719550000035
1250,2,-1192.7556,C,9.570877250000194
281,1,-1002.5139,Ca,9.571188699999992
519,3,-2098.7504,O,9.573119550000229
308,2,-1200.9307,V,9.573387200000298
654,2,-627.42059,Ge,9.574420799999984
296,13,-543.40278,Te,9.577589666666654
1268,1,-933.31004,Sr,9.578712099999962
1213,2,-1188.8275,Ga,9.579706999999871
382,6,-1127.8901,Cr,9.58180399999992
115,1,-790.02591,Ba,9.582635500000151
514,3,-1002.6666,O,9.583119549999992
125,3,-1189.5114,C,9.584777249999888
378,14,-1122.903,Cr,9.587103999999954
487,1,-1131.8042,V,9.58768720000012
1344,3,-1345.3403,O,9.589419550000002
1327,9,-717.8001,Te,9.590239666666548
148,1,-927.58718,Ba,9.590845500000114
945,1,-1161.0607,Mg,9.591095699999869
468,17,-1656.9701,O,9.59111955000003
676,7,-1182.372,O,9.593319549999933
116,1,-892.11769,Ba,9.594495499999994
847,19,-1955.4299,O,9.59541954999986
1176,6,-1371.1536,P,9.597794999999904
724,2,-954.06552,Ga,9.59812700000009
1329,8,-711.61647,Te,9.59861966666665
631,10,-1884.4028,O,9.599119550000069
574,15,-1500.9399,O,9.602219549999973
322,2,-860.89467,Fe,9.602924899999948
1340,4,-1346.7415,O,9.6043195499999
847,21,-1955.4196,O,9.605719550000003
123,1,-892.01485,Ba,9.610465500000032
741,2,-764.03695,C,9.610897249999994
117,2,-890.51144,C,9.612227250000046
1176,5,-1371.1379,P,9.613495000000055
1254,1,-1468.4078,Sr,9.614502099999982
1140,1,-762.37103,P,9.615544999999996
102,2,-1238.9861,V,9.617087200000014
299,32,-1098.581,Te,9.619079666666948
299,35,-1098.5807,Te,9.619379666666871
559,9,-1146.9835,O,9.619419549999977
403,3,-1500.195,O,9.620019550000052
313,7,-1355.9437,O,9.621119550000005
517,3,-1576.5852,O,9.623419550000108
1248,3,-1185.8707,C,9.623677250000128
742,3,-1035.6064,C,9.624077250000257
556,4,-1436.3558,O,9.62521955000011
145,1,-779.3975,Ba,9.625295499999991
829,2,-563.48446,I,9.628743999999983
313,8,-1355.9347,O,9.630119550000018
1325,39,-1448.2584,Te,9.630279666666866
1201,3,-1968.3292,O,9.63081955000007
574,21,-1500.9097,O,9.632419550000122
313,10,-1355.9314,O,9.6334195500001
1330,44,-1448.3358,Te,9.634079666666594
1270,2,-879.01935,Ge,9.634440799999991
1340,3,-1346.7099,O,9.635919549999926
1173,7,-1256.0407,O,9.638819550000107
118,1,-892.69588,Ba,9.640375500000118
1329,2,-713.27319,Sr,9.640422100000023
182,6,-720.01879,Te,9.640869666666733
681,5,-753.51818,O,9.641729550000036
313,11,-1355.923,O,9.641819550000037
105,2,-1252.3285,V,9.643387200000006
313,6,-1355.9212,O,9.64361955000004
313,5,-1355.9203,O,9.64451955000004
313,9,-1355.9194,O,9.645419550000042
1352,4,-1274.5539,Te,9.649279666666644
54,1,-1226.0864,Al,9.652453700000024
1035,2,-766.73582,C,9.654757250000102
511,4,-1359.3036,O,9.655319550000058
313,12,-1355.9091,O,9.655719549999958
119,2,-888.89048,C,9.65572725000004
182,5,-720.00373,Te,9.65592966666668
161,1,-1008.1919,Ba,9.656345500000045
1238,1,-735.86528,Sn,9.660099450000075
574,12,-1500.8795,O,9.662619550000043
1233,1,-862.70031,Si,9.662786500000038
126,2,-890.03341,C,9.66279725000004
1331,2,-963.26663,Te,9.66414966666673
1313,1,-981.7503,Sr,9.665222099999935
1339,1,-1127.6114,Sr,9.666002100000014
298,7,-606.70333,Te,9.666619666666634
116,2,-884.80045,C,9.667467250000072
160,1,-1008.2022,Ba,9.668845500000089
123,2,-884.71048,C,9.67056725000009
151,1,-1259.7958,Ba,9.67124549999994
122,2,-1803.7601,C,9.67147725000018
1176,4,-1371.0781,P,9.673295000000053
